module,symbol,signal_date,entry_date,entry_price,stop_price,exit_date,exit_reason,holding_bars,r_net,is_tail,src,r_at_5,r_at_10,r_at_15,peak_r_at_5,peak_r_at_10,peak_r_at_15,slope5_r_at_10
B,515300.SS,2025-04-10,2025-04-11,1.268,1.234,2025-04-15,exit_a6_1_costbasis,2,-0.23529411764705896,False,ohlcv,0.6764705882352908,0.7058823529411765,0.4999999999999967,0.7058823529411765,0.8235294117647058,0.9117647058823497,0.029411764705885617
B,515300.SS,2025-10-14,2025-10-15,1.308,1.272,2025-11-24,exit_a6_1_costbasis,28,0.24999999999999997,False,ohlcv,0.13888888888888581,0.47222222222221916,0.5555555555555556,0.3333333333333333,0.6944444444444413,0.6944444444444413,0.3333333333333333
B,515300.SS,2026-02-11,2026-02-12,1.313,1.262,2026-04-01,exit_a6_1_costbasis,28,0.33333333333333903,False,ohlcv,-0.23529411764705935,0.5294117647058857,1.2156862745098065,-0.07843137254901977,0.8627450980392176,1.2156862745098065,0.764705882352945
B,515300.SS,2026-04-21,2026-04-22,1.324,1.307,2026-04-23,exit_a6_1_costbasis,1,-0.9999999999999957,False,ohlcv,0.4705882352941146,-0.8823529411764713,-1.0588235294117578,0.4705882352941146,0.647058823529401,0.647058823529401,-1.3529411764705859
B,516220.SS,2025-06-06,2025-06-09,0.625,0.607,2025-06-19,exit_a6_1_costbasis,8,-0.9444444444444432,False,ohlcv,0.0,-0.6666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,-0.6666666666666666
B,516510.SS,2022-11-15,2022-11-16,0.83,0.785,2022-11-29,exit_a6_1_costbasis,9,-1.1333333333333324,False,ohlcv,-0.20000000000000048,-0.6888888888888881,-0.04444444444444456,0.44444444444444553,0.44444444444444553,0.44444444444444553,-0.48888888888888765
B,516510.SS,2026-06-17,2026-06-18,1.712,1.645,2026-06-24,exit_a6_1_costbasis,3,-0.044776119402983164,False,ohlcv,0.6865671641791056,-0.1791044776119406,1.388059701492538,1.268656716417911,1.268656716417911,1.388059701492538,-0.8656716417910462
B,518850.SS,2021-07-05,2021-07-06,3.698,3.626,2021-07-09,exit_a6_1_costbasis,3,0.1527777777777779,False,ohlcv,0.319444444444446,0.41666666666666974,0.5833333333333364,0.3888888888888889,0.9861111111111126,0.9861111111111126,0.09722222222222376
B,518850.SS,2021-08-12,2021-08-13,3.631,3.586,2021-08-16,exit_a6_1_costbasis,1,0.35555555555556173,False,ohlcv,1.3777777777777862,1.311111111111117,2.2666666666666773,1.6666666666666732,2.088888888888899,2.3555555555555663,-0.0666666666666693
B,518850.SS,2021-10-14,2021-10-15,3.686,3.611,2021-10-19,exit_a6_1_costbasis,2,-0.9466666666666679,False,ohlcv,-0.5733333333333374,-0.18666666666666454,-0.8933333333333329,-0.18666666666666454,-0.18666666666666454,-0.18666666666666454,0.3866666666666728
B,518850.SS,2021-10-21,2021-10-22,3.643,3.614,2021-10-28,exit_a6_1_costbasis,4,-0.413793103448263,False,ohlcv,1.0000000000000153,-0.8275862068965396,4.206896551724162,1.0000000000000153,1.0000000000000153,4.206896551724162,-1.827586206896555
B,518850.SS,2021-12-06,2021-12-07,3.635,3.602,2021-12-08,exit_a6_1_costbasis,1,-0.48484848484848314,False,ohlcv,-0.15151515151514866,0.8787878787878919,1.0606060606060674,-0.12121212121212162,1.2424242424242566,1.2424242424242566,1.0303030303030405
B,518850.SS,2021-12-17,2021-12-20,3.673,3.592,2021-12-22,exit_a6_1_costbasis,2,-0.6049382716049427,False,ohlcv,0.0,0.16049382716049268,-0.4074074074074066,0.0,0.16049382716049268,0.16049382716049268,0.16049382716049268
B,518850.SS,2021-12-31,2022-01-04,3.681,3.647,2022-01-10,structure_stop_C,4,-1.4999999999999847,False,ohlcv,-1.2058823529411653,-0.2058823529411784,0.5882352941176432,-0.17647058823529949,0.3529411764705859,0.9999999999999869,0.9999999999999869
B,518850.SS,2022-02-07,2022-02-08,3.668,3.631,2022-04-07,exit_a6_1_costbasis,40,5.486486486486414,False,ohlcv,2.0810810810810594,3.3783783783783448,4.297297297297249,2.0810810810810594,3.5405405405404995,6.135135135135071,1.2972972972972856
B,518850.SS,2022-12-02,2022-12-05,4.008,3.972,2022-12-07,structure_stop_C,2,-2.194444444444447,False,ohlcv,-1.4166666666666698,-1.722222222222216,-0.7222222222222161,-0.8333333333333272,-0.27777777777777163,0.1944444444444352,-0.3055555555555463
B,518850.SS,2024-01-29,2024-01-30,4.664,4.619,2024-02-07,exit_a6_1_costbasis,6,6.7422919099632e-15,False,ohlcv,-0.04444444444443962,-0.17777777777777823,-0.08888888888887923,0.6888888888889029,0.6888888888889029,0.6888888888889029,-0.1333333333333386
B,562590.SS,2024-07-16,2024-07-17,0.295,0.276,2024-07-25,exit_a6_1_costbasis,6,-1.1578947368421078,False,ohlcv,-0.31578947368421145,-0.36842105263158004,-0.4210526315789486,0.4210526315789486,0.4210526315789486,0.4210526315789486,-0.05263157894736858
B,562590.SS,2024-07-26,2024-07-29,0.286,0.28,2024-08-12,exit_a6_1_costbasis,10,-1.833333333333351,False,ohlcv,1.500000000000014,-0.1666666666666682,-1.1666666666666683,2.6666666666666914,2.6666666666666914,2.6666666666666914,-1.666666666666682
B,562590.SS,2025-06-30,2025-07-01,0.37,0.342,2025-11-03,exit_a6_1_costbasis,83,4.392857142857149,True,ohlcv,-0.10714285714285736,-0.14285714285714313,-0.07142857142857156,0.10714285714285736,0.10714285714285736,0.10714285714285736,-0.03571428571428578
B,588000.SS,2023-03-17,2023-03-20,1.057,1.031,2023-05-05,exit_a6_1_costbasis,30,1.5384615384615365,False,ohlcv,1.807692307692312,2.576923076923081,4.423076923076919,1.807692307692312,2.576923076923081,5.769230769230769,0.7692307692307693
B,600030.SS,2017-06-09,2017-06-12,11.775,11.443,2017-08-10,exit_a6_1_costbasis,43,1.5157379518072251,True,ohlcv,-0.5271084337349408,1.129518072289154,1.3403614457831303,-0.13253012048192886,1.129518072289154,1.9698795180722846,1.6566265060240948
B,600030.SS,2018-06-07,2018-06-08,14.254,13.695,2018-06-11,exit_a6_1_costbasis,1,-0.8233524150268345,False,ohlcv,-0.5152057245080512,-3.8407871198568926,-3.794275491949916,-0.2826475849731658,-0.2826475849731658,-0.2826475849731658,-3.3255813953488413
B,600030.SS,2020-06-19,2020-06-22,19.15,17.596,2020-09-07,exit_a6_1_costbasis,53,4.295270270270278,True,ohlcv,0.1402831402831404,4.083011583011588,4.588803088803093,0.2187902187902189,4.313384813384819,5.414414414414421,3.942728442728448
B,600030.SS,2021-08-31,2021-09-01,21.541,20.302,2021-10-08,exit_a6_1_costbasis,20,-0.22803954802259907,False,ohlcv,1.0217917675544774,0.5496368038740924,0.3527037933817602,1.0217917675544774,1.106537530266342,1.106537530266342,-0.47215496368038495
B,600030.SS,2023-07-26,2023-07-27,19.585,18.805,2023-08-31,exit_a6_1_costbasis,25,1.6159166666666633,False,ohlcv,2.6666666666666607,4.02564102564102,2.8717948717948656,2.9871794871794806,4.02564102564102,4.397435897435891,1.35897435897436
B,600030.SS,2024-09-19,2024-09-20,18.08,17.55,2024-12-16,exit_a6_1_costbasis,56,20.720603773584997,True,ohlcv,6.000000000000034,15.943396226415173,12.943396226415159,6.000000000000034,20.849056603773683,20.849056603773683,9.943396226415139
B,600030.SS,2025-12-26,2025-12-29,28.33,28.0,2026-01-09,structure_stop_C,7,-1.5706969696969728,False,ohlcv,3.515151515151534,-1.4545454545454526,-2.9696969696969755,3.515151515151534,3.515151515151534,3.515151515151534,-4.969696969696987
B,600196.SS,2018-07-09,2018-07-10,37.527,34.117,2018-07-11,exit_a6_1_costbasis,1,-0.23681143695014778,False,ohlcv,0.24926686217008812,-0.9090909090909085,-1.2228739002932543,0.3167155425219933,0.3167155425219933,0.3167155425219933,-1.1583577712609967
B,600196.SS,2018-07-13,2018-07-16,38.407,36.027,2018-07-18,exit_a6_1_costbasis,2,-0.23042310924369688,False,ohlcv,-0.9033613445378162,-1.5336134453781536,-3.386554621848744,-0.012605042016804239,-0.012605042016804239,-0.012605042016804239,-0.6302521008403373
B,600196.SS,2020-01-10,2020-01-13,24.207,23.507,2020-02-03,structure_stop_C,9,-4.306010000000006,False,ohlcv,-0.08571428571428905,-1.8714285714285765,0.4142857142857135,0.1285714285714285,1.257142857142857,2.085714285714289,-1.7857142857142876
B,600196.SS,2020-02-04,2020-02-05,24.747,21.217,2020-02-17,exit_a6_1_costbasis,8,-0.3101266288951839,False,ohlcv,-0.08498583569405116,-0.2804532577903677,0.5070821529745039,0.26062322946175676,0.26062322946175676,0.5070821529745039,-0.19546742209631657
B,600196.SS,2022-08-12,2022-08-15,42.607,40.817,2022-08-16,exit_a6_1_costbasis,1,-0.3198921787709497,False,ohlcv,-0.7709497206703929,-1.7150837988826826,-2.1173184357541905,-0.3519553072625714,-0.3519553072625714,-0.3519553072625714,-0.9441340782122897
B,600196.SS,2025-06-30,2025-07-01,24.447,23.907,2025-09-30,exit_a6_1_costbasis,65,8.412135185185198,True,ohlcv,0.0,0.9814814814814852,1.8148148148148184,0.5370370370370363,0.9814814814814852,2.3333333333333397,0.9814814814814852
B,600362.SS,2019-11-06,2019-11-07,10.919,10.689,2019-11-12,structure_stop_C,3,-1.6996478260869579,False,ohlcv,-1.260869565217393,-1.6521739130434785,-0.8260869565217431,0.08695652173912842,0.08695652173912842,0.08695652173912842,-0.3913043478260856
B,600460.SS,2020-01-13,2020-01-14,17.029,14.709,2020-02-05,exit_a6_1_costbasis,10,-1.1582021551724133,False,ohlcv,-0.15086206896551785,-1.146551724137931,-0.900862068965517,-0.15086206896551785,-0.15086206896551785,-0.15086206896551785,-0.9956896551724131
B,600460.SS,2026-05-13,2026-05-14,31.8,29.63,2026-07-17,exit_a6_1_costbasis,45,1.9300460829493085,True,ohlcv,0.32718894009216437,1.7050691244239615,1.29953917050691,0.32718894009216437,1.7050691244239615,3.023041474654375,1.3778801843317972
B,600519.SS,2023-12-28,2023-12-29,1585.661,1481.555,2024-01-03,exit_a6_1_costbasis,2,-0.38879277851420796,False,ohlcv,-0.5440608610454739,-0.7390544252972937,-0.8164755153401342,0.05763356578871535,0.05763356578871535,0.05763356578871535,-0.19499356425181982
B,600519.SS,2025-05-08,2025-05-09,1499.409,1452.439,2025-05-27,exit_a6_1_costbasis,12,-0.6278349797743249,False,ohlcv,1.1288056206088983,0.02150308707685736,-0.8301043219076003,1.1922503725782407,1.1922503725782407,1.1922503725782407,-1.107302533532041
B,600519.SS,2026-02-03,2026-02-04,1456.976,1293.986,2026-03-09,exit_a6_1_costbasis,17,-0.5917968955150624,False,ohlcv,0.1214798453892874,0.04086140254003224,-0.5142646788146522,0.42947420087121907,0.42947420087121907,0.42947420087121907,-0.08061844284925516
B,600519.SS,2026-03-13,2026-03-16,1391.976,1362.986,2026-03-24,exit_a6_1_costbasis,6,-0.185994342876854,False,ohlcv,0.8623663332183509,-0.13728872024836208,1.3797861331493615,2.2421524663677124,2.2421524663677124,2.2421524663677124,-0.999655053466713
B,600519.SS,2026-03-31,2026-04-01,1436.466,1368.636,2026-04-20,exit_a6_1_costbasis,12,-0.9277084770750375,False,ohlcv,0.007813651776503032,0.044375644994843304,-0.8107032286598826,0.007813651776503032,0.044375644994843304,0.044375644994843304,0.03656199321834028
B,600519.SS,2026-04-24,2026-04-27,1391.976,1371.976,2026-04-28,exit_a6_1_costbasis,1,-0.9695988000000038,False,ohlcv,-2.25,-3.795500000000004,-5.25,-0.75,-0.75,-0.75,-1.545500000000004
B,600600.SS,2025-05-20,2025-05-21,68.49,67.38,2025-05-22,exit_a6_1_costbasis,1,-0.08872972972973342,False,ohlcv,0.6396396396396471,3.5405405405405483,0.09009009009009782,0.6396396396396471,3.5405405405405483,3.5405405405405483,2.9009009009009015
B,600600.SS,2025-05-27,2025-05-28,69.2,66.75,2025-06-03,exit_a6_1_costbasis,3,0.19624489795918001,False,ohlcv,1.3142857142857123,-0.24897959183673418,-1.0979591836734672,1.3142857142857123,1.3142857142857123,1.3142857142857123,-1.5632653061224464
B,600600.SS,2026-05-29,2026-06-01,58.95,56.85,2026-06-03,exit_a6_1_costbasis,2,-0.26616666666666555,False,ohlcv,-0.7619047619047621,-0.35238095238095307,-3.5142857142857133,0.08095238095237832,0.08095238095237832,0.08095238095237832,0.40952380952380896
B,600600.SS,2026-06-08,2026-06-09,57.45,56.95,2026-06-10,exit_a6_1_costbasis,1,-0.4749000000000044,False,ohlcv,-0.6000000000000085,-13.180000000000007,-15.14,2.4599999999999937,2.4599999999999937,2.4599999999999937,-12.579999999999998
B,600660.SS,2019-12-11,2019-12-12,13.82,12.71,2020-02-04,exit_a6_1_costbasis,31,0.0055675675675681225,False,ohlcv,0.18918918918918845,0.05405405405405453,1.6126126126126126,0.36036036036036084,0.36036036036036084,1.6126126126126126,-0.13513513513513392
B,600660.SS,2025-08-20,2025-08-21,60.51,52.08,2025-10-15,exit_a6_1_costbasis,33,0.7188007117437711,False,ohlcv,0.1909845788849347,0.7259786476868325,0.8422301304863584,0.2479240806642946,0.7259786476868325,0.9062870699881386,0.5349940688018978
B,600703.SS,2025-08-11,2025-08-12,13.0,11.751,2025-10-15,exit_a6_1_costbasis,40,1.3186549239391514,False,ohlcv,0.12009607686148942,1.4091273018414723,1.6893514811849468,0.12009607686148942,1.4091273018414723,2.161729383506804,1.289031224979983
B,600745.SS,2017-07-26,2017-07-27,22.436,20.086,2017-08-31,exit_a6_1_costbasis,25,-0.0946536170212767,False,ohlcv,0.24255319148936166,-0.08936170212765988,0.2297872340425527,0.31063829787234043,0.39574468085106346,0.39574468085106346,-0.33191489361702153
B,600760.SS,2023-12-25,2023-12-26,42.145,38.065,2024-01-05,exit_a6_1_costbasis,7,-0.5691531862745098,False,ohlcv,-0.24754901960784406,-1.156862745098039,-1.5343137254901953,-0.07107843137255046,-0.07107843137255046,-0.07107843137255046,-0.9093137254901951
B,600809.SS,2025-03-11,2025-03-12,206.84,182.24,2025-04-16,exit_a6_1_costbasis,24,-0.11409918699186948,False,ohlcv,0.31747967479674816,-0.18373983739837443,-0.185772357723577,0.48495934959349635,0.48495934959349635,0.48495934959349635,-0.5012195121951226
B,600850.SS,2021-10-08,2021-10-11,17.701,15.874,2021-12-02,exit_a6_1_costbasis,38,2.3165292829775583,False,ohlcv,0.4493705528188276,2.206896551724138,1.3054187192118216,0.4493705528188276,2.9545703338806786,2.9545703338806786,1.7575259989053105
B,600850.SS,2026-02-27,2026-03-02,23.367,22.667,2026-03-03,exit_a6_1_costbasis,1,-0.403381428571428,False,ohlcv,-1.524285714285716,-2.9057142857142924,-5.107142857142861,-0.40571428571428964,-0.40571428571428964,-0.40571428571428964,-1.3814285714285761
B,600893.SS,2026-01-06,2026-01-07,40.928,39.388,2026-03-23,exit_a6_1_costbasis,47,4.811085714285718,True,ohlcv,0.7922077922077965,2.876623376623378,6.227272727272733,2.558441558441563,2.876623376623378,6.227272727272733,2.0844155844155816
B,601225.SS,2025-07-18,2025-07-21,18.282,17.972,2025-09-03,exit_a6_1_costbasis,32,2.9732838709677636,False,ohlcv,4.935483870967766,2.5161290322580787,8.903225806451655,6.677419354838738,6.677419354838738,8.903225806451655,-2.4193548387096873
B,601238.SS,2017-10-10,2017-10-11,17.987,17.38,2017-11-08,exit_a6_1_costbasis,20,-0.546930807248766,False,ohlcv,1.0593080724876465,0.20098846787479996,0.21252059308072732,1.1779242174629394,1.1779242174629394,1.3179571663920948,-0.8583196046128465
B,601238.SS,2020-02-10,2020-02-11,9.26,8.61,2020-02-12,exit_a6_1_costbasis,1,-0.06153846153846099,False,ohlcv,1.2153846153846162,2.138461538461538,1.892307692307692,1.2153846153846162,2.2307692307692313,2.3230769230769215,0.923076923076922
B,601238.SS,2025-11-06,2025-11-07,7.85,7.66,2025-11-13,exit_a6_1_costbasis,4,-0.578947368421054,False,ohlcv,-0.26315789473684187,-0.3684210526315767,2.947368421052642,0.7894736842105302,0.7894736842105302,3.526315789473693,-0.10526315789473488
B,601238.SS,2025-11-17,2025-11-18,7.85,7.73,2025-11-21,exit_a6_1_costbasis,3,-1.5000000000000093,False,ohlcv,4.250000000000026,9.500000000000068,6.83333333333338,4.250000000000026,11.666666666666746,11.666666666666746,5.250000000000041
B,601238.SS,2025-11-24,2025-11-25,9.0,7.59,2025-12-23,exit_a6_1_costbasis,20,-0.489361702127659,False,ohlcv,-0.007092198581560132,-0.2340425531914894,-0.5248226950354611,0.17730496453900707,0.17730496453900707,0.17730496453900707,-0.22695035460992927
B,601318.SS,2020-01-20,2020-01-21,71.14,69.69,2020-01-23,structure_stop_C,2,-2.1111310344827525,False,ohlcv,-4.531034482758617,-4.0482758620689605,-3.758620689655167,-0.9655172413793124,-0.9655172413793124,-0.9655172413793124,0.4827586206896562
B,601318.SS,2023-07-03,2023-07-04,40.558,38.068,2023-07-10,exit_a6_1_costbasis,4,-0.24118795180723052,False,ohlcv,-0.6345381526104406,-0.05622489959839376,-0.6305220883534133,-0.09638554216867543,0.18072289156626606,0.18072289156626606,0.5783132530120468
B,601318.SS,2023-07-13,2023-07-14,41.388,38.878,2023-08-23,exit_a6_1_costbasis,28,-0.9328239043824698,False,ohlcv,-0.6374501992031884,0.3426294820717132,1.3505976095617542,-0.15139442231075528,0.3426294820717132,1.4262948207171346,0.9800796812749015
B,601688.SS,2023-04-03,2023-04-04,11.202,10.222,2023-05-22,exit_a6_1_costbasis,30,0.8967326530612235,False,ohlcv,0.7346938775510208,1.285714285714285,0.6938775510204076,0.7346938775510208,1.448979591836734,1.448979591836734,0.5510204081632641
B,601899.SS,2025-02-05,2025-02-06,15.28,14.51,2025-02-20,exit_a6_1_costbasis,10,-0.27958441558441544,False,ohlcv,0.5194805194805202,-0.29870129870129714,-0.9350649350649342,0.909090909090911,0.909090909090911,0.909090909090911,-0.8181818181818173
B,603160.SS,2017-11-01,2017-11-02,110.323,87.023,2017-12-01,exit_a6_1_costbasis,21,-0.14808253218884096,False,ohlcv,-0.04849785407725303,-0.2965665236051501,-0.11845493562231722,0.0459227467811162,0.0974248927038631,0.0974248927038631,-0.24806866952789708
B,603160.SS,2019-02-14,2019-02-15,81.473,73.423,2019-04-10,exit_a6_1_costbasis,37,1.8594443478260867,False,ohlcv,0.10062111801242268,0.1118012422360256,0.9751552795031052,0.10062111801242268,0.8919254658385105,1.1677018633540384,0.011180124223602912
B,603993.SS,2025-05-21,2025-05-22,6.861,6.621,2025-11-13,exit_a6_1_costbasis,118,37.80416666666679,True,ohlcv,-0.7500000000000009,-0.41666666666666635,1.8333333333333401,0.0416666666666696,0.0416666666666696,1.8333333333333401,0.3333333333333346
B,AAPL,2011-07-08,2011-07-11,10.657995340212802,10.588007283606071,2011-07-12,structure_stop_C,1,-1.3530940537571694,False,ohlcv,3.6667660180351325,15.795022255754667,14.589917261671177,3.6667660180351325,15.795022255754667,20.115577107677062,12.128256237719535
B,AAPL,2014-04-09,2014-04-10,16.513941658045333,16.14114053928874,2014-04-11,exit_a6_1_costbasis,1,-1.01924945047292,False,ohlcv,-0.9741336625764963,3.0959713614687723,5.075074977619826,-0.6009943572218183,3.0959713614687723,5.292945928357823,4.070105024045269
B,AAPL,2014-04-17,2014-04-21,16.347760684784095,15.911798968624062,2014-04-24,exit_a6_1_costbasis,3,3.0225296921716422,False,ohlcv,3.3262716967735164,4.799526026578348,4.530465626957668,3.3262716967735164,4.907305062735935,5.3976854583827505,1.4732543298048315
B,AAPL,2015-08-10,2015-08-11,26.377475680840618,24.985925830366536,2015-08-12,exit_a6_1_costbasis,1,-0.8684955882271643,False,ohlcv,-0.10457895435939764,-2.363596561915974,-0.8125287815687232,-0.10457895435939764,-0.10457895435939764,-0.10457895435939764,-2.2590176075565767
B,AAPL,2018-04-30,2018-05-01,39.024544439194806,37.66907568925189,2018-06-20,exit_a6_1_costbasis,35,3.5453281099566833,False,ohlcv,3.2439121672940505,3.886735136521411,3.7964213982251,3.2439121672940505,4.088196884548627,4.088196884548627,0.6428229692273604
B,AAPL,2021-06-08,2021-06-09,123.89133789579034,120.61899267015994,2021-09-15,exit_a6_1_costbasis,68,6.382544199935041,True,ohlcv,0.7232111868839396,2.0148768980506473,2.7142870733357602,0.9732107011128439,2.0148768980506473,2.7142870733357602,1.2916657111667078
B,AMZN,2017-10-27,2017-10-30,54.7504997253418,48.125,2018-03-26,exit_a6_1_costbasis,100,3.2744322201015073,True,ohlcv,0.12519842126626882,0.22896417909588418,0.26314992500726897,0.12519842126626882,0.28578995701952115,0.3190700325592241,0.10376575782961536
B,AMZN,2021-03-17,2021-03-18,155.0500030517578,144.0500030517578,2021-03-19,exit_a6_1_costbasis,1,-0.3403228163285682,False,ohlcv,-0.06331842595880682,-0.03145530007102273,0.9013630260120739,0.1659088134765625,0.1659088134765625,0.9013630260120739,0.03186312588778409
B,AMZN,2021-04-07,2021-04-08,165.5449981689453,160.8520050048828,2021-05-06,exit_a6_1_costbasis,20,-0.4710305533879551,False,ohlcv,0.23545649629340618,0.5446416959292496,1.5725582000260112,0.9492879438158408,0.9492879438158408,1.5725582000260112,0.3091851996358434
B,AMZN,2021-05-25,2021-05-26,163.72950744628906,159.85049438476562,2021-05-28,exit_a6_1_costbasis,2,-0.4622904903329863,False,ohlcv,-0.5233326121589993,0.08455441260350491,1.8130873473241154,-0.12155458961902327,0.08455441260350491,1.8130873473241154,0.6078870247625042
B,AMZN,2021-06-08,2021-06-09,163.64349365234375,158.61000061035156,2021-08-02,exit_a6_1_costbasis,37,0.764451564986739,False,ohlcv,1.095263357332323,2.3102266009852217,1.7410382720727549,1.1026146267525578,2.3102266009852217,2.3102266009852217,1.2149632436528988
B,AMZN,2021-12-15,2021-12-16,173.36849975585938,166.44000244140625,2021-12-17,exit_a6_1_costbasis,1,-0.841650504552202,False,ohlcv,-0.3365083490065321,-0.6818215854082886,-1.4598406399069739,-0.3365083490065321,-0.3319627543132496,-0.3319627543132496,-0.3453132364017566
B,AMZN,2021-12-22,2021-12-23,170.42799377441406,165.60000610351562,2021-12-27,exit_a6_1_costbasis,1,0.09084132462303242,False,ohlcv,-0.3694071243682978,-1.485918453131568,-1.9084533528019292,0.13266457442471247,0.13266457442471247,0.13266457442471247,-1.1165113287632702
B,AMZN,2024-09-19,2024-09-20,190.22999572753906,183.36000061035156,2024-10-04,structure_stop_C,10,-0.6798004428827806,False,ohlcv,0.13537243021375647,-1.2037838270047443,-0.5211068960002843,0.5429423053003785,0.5429423053003785,0.5429423053003785,-1.3391562572185007
B,AMZN,2026-01-06,2026-01-07,239.61000061035156,224.6999969482422,2026-02-05,exit_a6_1_costbasis,20,-1.0019854647533308,False,ohlcv,0.20053687181596944,-0.5566734415264107,0.22803441055650048,0.5211269191171806,0.5211269191171806,0.5211269191171806,-0.7572103133423801
B,AMZN,2026-03-04,2026-03-05,215.97999572753906,196.0,2026-03-09,exit_a6_1_costbasis,2,-0.28758658677311677,False,ohlcv,-0.16666679395055325,-0.3058059017465131,-0.21371320954720793,0.14814851585715388,0.14814851585715388,0.14814851585715388,-0.13913910779595987
B,GOOGL,2006-09-13,2006-09-14,10.028690525049441,9.546977098148364,2006-12-14,exit_a6_1_costbasis,64,3.890105229552277,True,ohlcv,-0.3759003312078082,-0.07106169543161041,0.5870245327379616,0.5350203419797418,0.5350203419797418,0.5870245327379616,0.3048386357761978
B,GOOGL,2012-05-16,2012-05-17,15.722199167806965,14.759019339427947,2012-05-23,exit_a6_1_costbasis,4,-0.8450643986657388,False,ohlcv,-0.6276071956802485,-1.3641538497736403,-1.4318837686233308,-0.27762159030819306,-0.27762159030819306,-0.27762159030819306,-0.7365466540933918
B,GOOGL,2015-04-23,2015-04-24,28.74759240118465,26.217524924254324,2015-05-01,exit_a6_1_costbasis,5,-0.5900131182253169,False,ohlcv,-0.6127338996961308,-0.7445658688064967,-0.6043116346300484,-0.12517129694833953,-0.12517129694833953,-0.12517129694833953,-0.1318319691103659
B,GOOGL,2015-07-13,2015-07-14,28.472527186718814,26.73988954645435,2015-08-24,exit_a6_1_costbasis,29,0.7301337195791254,False,ohlcv,3.3850108591941197,2.39616796025973,2.580663548971546,3.5789450095518887,3.5789450095518887,3.5789450095518887,-0.9888428989343898
B,GOOGL,2016-05-02,2016-05-03,35.31187541495412,34.879716229609336,2016-05-04,exit_a6_1_costbasis,1,-0.7388176878992216,False,ohlcv,1.907182141564215,2.0413358770603476,0.5447599505597341,1.907182141564215,3.082655920667617,3.082655920667617,0.13415373549613271
B,GOOGL,2016-05-06,2016-05-09,36.01564766375923,34.893094211503524,2016-05-10,exit_a6_1_costbasis,1,0.3325916675609615,False,ohlcv,-0.0825632491308317,-0.22031738702592032,0.9227323785516848,0.5598181728505724,0.5598181728505724,0.9227323785516848,-0.1377541378950886
B,GOOGL,2016-05-27,2016-05-31,37.10894917019417,36.327872267152486,2016-06-07,structure_stop_C,5,-1.0303669622511158,False,ohlcv,-1.1865488891806584,-1.0710643175697185,-2.704941951207977,0.005712343426727377,0.005712343426727377,0.005712343426727377,0.11548457161093983
B,GOOGL,2016-07-08,2016-07-11,35.65483964245859,33.33739058054538,2016-08-31,exit_a6_1_costbasis,37,1.485474640258453,False,ohlcv,0.34666478396197287,0.8524413856978542,1.5380698964959174,0.35030096583032805,0.8524413856978542,1.5380698964959174,0.5057766017358813
B,GOOGL,2017-10-11,2017-10-12,49.75085264407854,48.4954758930333,2017-12-01,exit_a6_1_costbasis,35,1.0093103230073168,False,ohlcv,0.351358795812804,-0.48875009328880936,1.5301871085041165,0.351358795812804,0.351358795812804,1.5301871085041165,-0.8401088891016133
B,GOOGL,2018-05-10,2018-05-11,54.53691157415763,52.63874068783747,2018-07-02,exit_a6_1_costbasis,35,0.3613450463648895,False,ohlcv,-0.5000021971406051,-0.3905997765036111,0.9031273568864018,0.16161938189776012,0.16161938189776012,0.9031273568864018,0.109402420636994
B,IGV,2019-10-24,2019-10-25,42.141998291015625,40.86000061035156,2020-02-26,exit_a6_1_costbasis,83,5.112223502386422,True,ohlcv,0.6567896973231608,1.1575693014508968,1.7971958056107693,0.9469601390194842,1.1575693014508968,1.7971958056107693,0.500779604127736
B,IGV,2021-06-04,2021-06-07,72.13200378417969,70.10800170898438,2021-09-22,exit_a6_1_costbasis,75,4.847753454709941,True,ohlcv,1.3665988163896114,1.8488107354216141,2.761853066455577,1.3665988163896114,1.8488107354216141,2.761853066455577,0.4822119190320027
B,IGV,2024-06-12,2024-06-13,82.76000213623047,76.0999984741211,2024-07-25,exit_a6_1_costbasis,28,0.14673228515132647,False,ohlcv,0.17567530414461474,0.5555547918528192,0.9264256420830755,0.19219190322358926,0.5555547918528192,0.9264256420830755,0.37987948770820446
B,IGV,2024-08-08,2024-08-09,81.45999908447266,75.95999908447266,2024-08-12,exit_a6_1_costbasis,1,0.1851888136430216,False,ohlcv,0.7199998335404829,0.8036360307173296,0.8781821511008523,0.7199998335404829,1.047273115678267,1.047273115678267,0.08363619717684659
B,META,2015-01-29,2015-01-30,77.32100160849458,74.97161982546088,2015-02-02,exit_a6_1_costbasis,1,-0.8303740204910666,False,ohlcv,-1.008437257942691,-0.746829545445096,0.8016826167419735,-0.8818501572975892,-0.6286889456280365,0.8016826167419735,0.2616077124975949
B,META,2015-02-11,2015-02-12,76.1909269464051,72.8105972976536,2015-04-20,exit_a6_1_costbasis,45,1.3498916032170118,True,ohlcv,0.7507287787286328,1.0410508417576683,1.275658929058489,0.7507287787286328,1.0410508417576683,1.275658929058489,0.2903220630290355
B,META,2019-11-19,2019-11-20,196.8513115300681,179.92003194353995,2020-02-03,exit_a6_1_costbasis,49,0.27291835018808497,True,ohlcv,0.022835487689906148,0.007612999351826691,0.2154566067740974,0.07084431939068353,0.20023501965491192,0.2154566067740974,-0.015222488338079456
